scope_id,chain_id,chain_nodes,chain_edges,chain_scale_nodes_edges,source_snippet_count,source_snippet_files,source_snippet_chars,benchmark,model_id,provider,model,status,llm_status,failure_stage,elapsed_seconds,llm_calls,input_tokens,output_tokens,total_tokens,token_usage_source,has_raw_finding
hackatdac18__debug_jtag_scope,CHAIN-0153,7,3,10,7,0,10976,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,no_finding,ok,,7.187999999994645,1,6897,193,7090,api,False
hackatdac18__debug_jtag_scope,CHAIN-0154,7,3,10,7,0,10932,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,no_finding,ok,,9.687000000005355,1,6886,254,7140,api,False
hackatdac18__debug_jtag_scope,CHAIN-0155,35,43,78,6,0,7895,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,27.437999999994645,1,14717,1314,16031,api,True
hackatdac18__debug_jtag_scope,CHAIN-0156,39,45,84,10,0,13957,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,28.702999999994063,1,18288,1358,19646,api,True
hackatdac18__debug_jtag_scope,CHAIN-0157,61,74,135,12,0,16603,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,43.03200000000652,1,24320,1495,25815,api,True
hackatdac18__debug_jtag_scope,CHAIN-0158,80,96,176,11,0,14097,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,34.84299999999348,1,30273,1242,31515,api,True
hackatdac18__fc_core_security_scope,CHAIN-0001,80,120,200,10,0,15868,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,28.921999999991385,1,36332,1332,37664,api,True
hackatdac18__fc_core_security_scope,CHAIN-0002,6,3,9,5,0,8133,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,20.187000000005355,1,6004,962,6966,api,True
hackatdac18__fc_core_security_scope,CHAIN-0003,80,65,145,24,0,34075,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,llm_failed,failed,json_extract,30.546999999991385,1,40969,1271,42240,api,False
hackatdac18__fc_core_security_scope,CHAIN-0004,80,120,200,6,0,9422,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,45.65700000000652,1,33864,1104,34968,api,True
hackatdac18__fc_core_security_scope,CHAIN-0005,80,120,200,5,0,9667,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,25.73399999999674,1,34035,1149,35184,api,True
hackatdac18__fc_core_security_scope,CHAIN-0006,80,120,200,10,0,16099,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,27.01600000000326,1,36547,1149,37696,api,True
hackatdac18__fc_core_security_scope,CHAIN-0007,80,81,161,24,0,34212,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,35.34299999999348,1,42504,1481,43985,api,True
hackatdac18__fc_core_security_scope,CHAIN-0010,80,90,170,24,0,34378,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,34.437000000005355,1,43356,1249,44605,api,True
hackatdac18__fc_core_security_scope,CHAIN-0011,9,4,13,8,0,15190,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,37.36000000000058,1,9798,1410,11208,api,True
hackatdac18__fc_core_security_scope,CHAIN-0012,3,1,4,2,0,4154,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,no_finding,ok,,7.389999999999418,1,3097,166,3263,api,False
hackatdac18__fc_core_security_scope,CHAIN-0014,80,120,200,7,0,11814,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,27.968999999997322,1,34576,1183,35759,api,True
hackatdac18__fc_core_security_scope,CHAIN-0017,80,120,200,6,0,14639,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,30.797000000005937,1,33490,1426,34916,api,True
hackatdac18__fc_core_security_scope,CHAIN-0018,80,120,200,9,0,17387,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,33.54700000000594,1,35873,1492,37365,api,True
hackatdac18__fc_core_security_scope,CHAIN-0019,43,70,113,10,0,13509,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,26.921000000002095,1,22878,1278,24156,api,True
hackatdac18__fc_core_security_scope,CHAIN-0020,80,20,100,21,0,33298,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,34.328999999997905,1,34712,1582,36294,api,True
hackatdac18__fc_core_security_scope,CHAIN-0021,80,120,200,8,0,13964,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,32.07799999999406,1,33354,1401,34755,api,True
hackatdac18__fc_core_security_scope,CHAIN-0022,80,120,200,6,0,14608,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,33.54700000000594,1,33497,1480,34977,api,True
hackatdac18__fc_core_security_scope,CHAIN-0023,80,120,200,6,0,14430,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,37.82799999999406,1,33620,1571,35191,api,True
hackatdac18__fc_core_security_scope,CHAIN-0025,80,3,83,19,0,23824,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,42.28100000000268,1,26999,1326,28325,api,True
hackatdac18__fc_core_security_scope,CHAIN-0026,80,7,87,20,0,29064,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,30.5,1,29329,1369,30698,api,True
hackatdac18__fc_core_security_scope,CHAIN-0027,80,7,87,19,0,29220,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,32.78100000000268,1,29264,1281,30545,api,True
hackatdac18__fc_core_security_scope,CHAIN-0028,80,7,87,20,0,29119,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,36.76499999999942,1,29322,1595,30917,api,True
hackatdac18__fc_core_security_scope,CHAIN-0029,80,7,87,20,0,29125,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,62.375,1,29326,1491,30817,api,True
hackatdac18__fc_core_security_scope,CHAIN-0030,80,0,80,12,0,15218,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,21.687999999994645,1,22513,993,23506,api,True
hackatdac18__fc_core_security_scope,CHAIN-0031,80,5,85,18,0,22404,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,27.01600000000326,1,26417,1295,27712,api,True
hackatdac18__fc_core_security_scope,CHAIN-0032,80,0,80,13,0,16117,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,23.375,1,23048,1071,24119,api,True
hackatdac18__fc_core_security_scope,CHAIN-0033,80,6,86,18,0,25649,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,27.764999999999418,1,27425,1188,28613,api,True
hackatdac18__fc_core_security_scope,CHAIN-0034,80,3,83,19,0,23449,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,27.764999999999418,1,26985,1275,28260,api,True
hackatdac18__fc_core_security_scope,CHAIN-0037,80,3,83,18,0,23292,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,33.64100000000326,1,26630,1584,28214,api,True
hackatdac18__fc_core_security_scope,CHAIN-0039,80,2,82,18,0,21056,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,31.547000000005937,1,25657,1430,27087,api,True
hackatdac18__fc_core_security_scope,CHAIN-0040,80,6,86,19,0,25599,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,26.25,1,27975,1216,29191,api,True
hackatdac18__fc_core_security_scope,CHAIN-0041,80,6,86,18,0,25575,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,30.5,1,27404,1463,28867,api,True
hackatdac18__fc_core_security_scope,CHAIN-0042,80,3,83,16,0,20497,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,24.687000000005355,1,25261,1215,26476,api,True
hackatdac18__fc_core_security_scope,CHAIN-0044,80,43,123,24,0,33989,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,no_finding,ok,,10.218000000008033,1,37657,348,38005,api,False
hackatdac18__fc_core_security_scope,CHAIN-0045,80,16,96,22,0,33423,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,27.921999999991385,1,34046,1164,35210,api,True
hackatdac18__fc_core_security_scope,CHAIN-0047,80,10,90,21,0,29314,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,26.860000000000582,1,30800,1218,32018,api,True
hackatdac18__fc_core_security_scope,CHAIN-0048,80,11,91,20,0,29163,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,26.264999999999418,1,31675,1232,32907,api,True
hackatdac18__fc_core_security_scope,CHAIN-0049,80,12,92,23,0,30934,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,29.01600000000326,1,33114,1325,34439,api,True
hackatdac18__fc_core_security_scope,CHAIN-0050,80,18,98,20,0,29690,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,24.73399999999674,1,32653,1133,33786,api,True
hackatdac18__fc_core_security_scope,CHAIN-0051,80,11,91,20,0,29838,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,28.75,1,32201,1309,33510,api,True
hackatdac18__fc_core_security_scope,CHAIN-0052,80,43,123,17,0,20656,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,no_finding,ok,,13.48399999999674,1,30266,401,30667,api,False
hackatdac18__fc_core_security_scope,CHAIN-0053,80,11,91,15,0,19723,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,24.328000000008615,1,27639,1138,28777,api,True
hackatdac18__fc_core_security_scope,CHAIN-0054,80,22,102,25,0,32743,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,26.827999999994063,1,35278,1275,36553,api,True
hackatdac18__fc_core_security_scope,CHAIN-0055,80,8,88,22,0,28468,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,29.0,1,32216,1312,33528,api,True
hackatdac18__fc_core_security_scope,CHAIN-0056,80,120,200,12,0,17913,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,no_finding,ok,,14.952999999994063,1,35141,286,35427,api,False
hackatdac18__fc_core_security_scope,CHAIN-0057,80,120,200,12,0,18021,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,30.062000000005355,1,35094,1359,36453,api,True
hackatdac18__fc_core_security_scope,CHAIN-0058,80,120,200,12,0,17930,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,no_finding,ok,,9.312999999994645,1,35080,343,35423,api,False
hackatdac18__fc_core_security_scope,CHAIN-0059,80,120,200,12,0,17906,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,31.014999999999418,1,35073,1401,36474,api,True
hackatdac18__fc_core_security_scope,CHAIN-0060,80,12,92,21,0,29595,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,29.73399999999674,1,32301,1296,33597,api,True
hackatdac18__fc_core_security_scope,CHAIN-0061,80,120,200,25,0,36036,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,no_finding,ok,,10.375,1,43378,359,43737,api,False
hackatdac18__fc_core_security_scope,CHAIN-0062,80,6,86,12,0,16044,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,29.468999999997322,1,24154,1401,25555,api,True
hackatdac18__fc_core_security_scope,CHAIN-0063,80,13,93,23,0,31163,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,32.59399999999732,1,33057,1568,34625,api,True
hackatdac18__fc_core_security_scope,CHAIN-0064,80,12,92,18,0,29602,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,29.0,1,31906,1226,33132,api,True
hackatdac18__fc_core_security_scope,CHAIN-0065,80,12,92,19,0,29399,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,28.21799999999348,1,31775,1322,33097,api,True
hackatdac18__fc_core_security_scope,CHAIN-0066,80,13,93,21,0,30641,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,27.15700000000652,1,32798,1252,34050,api,True
hackatdac18__fc_core_security_scope,CHAIN-0067,80,16,96,16,0,21933,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,29.375,1,29537,1333,30870,api,True
hackatdac18__fc_core_security_scope,CHAIN-0068,80,12,92,23,0,30698,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,30.843999999997322,1,32743,1466,34209,api,True
hackatdac18__fc_core_security_scope,CHAIN-0069,80,4,84,19,0,25574,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,30.639999999999418,1,28002,1385,29387,api,True
hackatdac18__fc_core_security_scope,CHAIN-0070,80,16,96,23,0,29781,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,36.29700000000594,1,32843,1771,34614,api,True
hackatdac18__fc_core_security_scope,CHAIN-0071,80,7,87,17,0,23730,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,llm_failed,failed,schema_validate,31.484000000011292,1,29765,1360,31125,api,False
hackatdac18__fc_core_security_scope,CHAIN-0072,80,19,99,22,0,29850,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,33.98400000001129,1,33005,1600,34605,api,True
hackatdac18__fc_core_security_scope,CHAIN-0073,80,12,92,21,0,31136,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,32.703000000008615,1,32763,1524,34287,api,True
hackatdac18__fc_core_security_scope,CHAIN-0074,80,12,92,21,0,31142,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,26.514999999999418,1,32779,1217,33996,api,True
hackatdac18__fc_core_security_scope,CHAIN-0075,80,13,93,19,0,29009,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,30.406999999991967,1,32571,1476,34047,api,True
hackatdac18__fc_core_security_scope,CHAIN-0076,80,4,84,20,0,25338,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,29.14100000000326,1,27979,1370,29349,api,True
hackatdac18__fc_core_security_scope,CHAIN-0077,80,6,86,17,0,25258,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,31.312000000005355,1,28365,1492,29857,api,True
hackatdac18__fc_core_security_scope,CHAIN-0078,80,1,81,13,0,18103,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,35.09300000000803,1,24299,1473,25772,api,True
hackatdac18__fc_core_security_scope,CHAIN-0079,80,6,86,14,0,17796,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,23.796999999991385,1,25120,1114,26234,api,True
hackatdac18__fc_core_security_scope,CHAIN-0080,80,18,98,13,0,19158,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,33.23399999999674,1,27284,1552,28836,api,True
hackatdac18__fc_core_security_scope,CHAIN-0081,80,16,96,13,0,18846,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,39.65600000000268,1,26815,1559,28374,api,True
hackatdac18__fc_core_security_scope,CHAIN-0082,80,99,179,12,0,17351,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,26.485000000000582,1,33044,1119,34163,api,True
hackatdac18__fc_core_security_scope,CHAIN-0083,80,15,95,11,0,15102,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,31.64100000000326,1,24988,1472,26460,api,True
hackatdac18__fc_core_security_scope,CHAIN-0084,66,120,186,15,0,22025,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,31.718999999997322,1,35601,1208,36809,api,True
hackatdac18__fc_core_security_scope,CHAIN-0085,80,16,96,19,0,29069,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,31.25,1,32094,1437,33531,api,True
hackatdac18__fc_core_security_scope,CHAIN-0087,80,18,98,13,0,19817,Hack@DAC18,claude_sonnet_4-6,claude,claude-sonnet-4-6,accepted,ok,,35.0619999999908,1,27909,1611,29520,api,True
